Date,Ticker,Close,Shares,MarketCap
2020-04-01 00:00:00-04:00,TSLA,,,
2020-04-01 00:00:00-04:00,MSFT,,,
2020-04-01 00:00:00-04:00,META,,,
2020-04-01 00:00:00-04:00,AMD,,,
2020-04-01 00:00:00-04:00,BABA,187.55999755859375,2609979904.0,489527824422.21875
2020-04-01 00:00:00-04:00,AMZN,,,
2020-04-01 00:00:00-04:00,AAPL,,,
2020-04-01 00:00:00-04:00,BIDU,,,
2020-04-02 00:00:00-04:00,GOOGL,55.85150146484375,688374976.0,38446775980.42578
2020-04-02 00:00:00-04:00,TCEHY,45.56157302856445,9800240128.0,446514356289.33984
2020-04-02 00:00:00-04:00,TSLA,,,
2020-04-02 00:00:00-04:00,MSFT,,,
2020-04-02 00:00:00-04:00,META,,,
2020-04-02 00:00:00-04:00,AMD,,,
2020-04-02 00:00:00-04:00,BABA,188.89999389648438,2715960064.0,513044839512.6953
2020-04-02 00:00:00-04:00,AMZN,,,
2020-04-02 00:00:00-04:00,AAPL,,,
2020-04-02 00:00:00-04:00,BIDU,,,
2020-04-03 00:00:00-04:00,GOOGL,54.6349983215332,688449024.0,37613411270.70117
2020-04-03 00:00:00-04:00,TCEHY,44.61898422241211,9585779712.0,427707753729.2461
2020-04-03 00:00:00-04:00,TSLA,,,
2020-04-03 00:00:00-04:00,MSFT,,,
2020-04-03 00:00:00-04:00,META,,,
2020-04-03 00:00:00-04:00,AMD,,,
2020-04-03 00:00:00-04:00,BABA,187.11000061035156,2725900032.0,510043156651.27734
2020-04-03 00:00:00-04:00,AMZN,,,
2020-04-03 00:00:00-04:00,AAPL,,,
2020-04-03 00:00:00-04:00,BIDU,,,
2020-04-06 00:00:00-04:00,GOOGL,59.15950012207031,688902976.0,40755155692.7666
2020-04-06 00:00:00-04:00,TCEHY,46.60681915283203,9701140480.0,452139299927.5781
2020-04-06 00:00:00-04:00,TSLA,,,
2020-04-06 00:00:00-04:00,MSFT,,,
2020-04-06 00:00:00-04:00,META,,,
2020-04-06 00:00:00-04:00,AMD,,,
2020-04-06 00:00:00-04:00,BABA,196.4499969482422,2717989888.0,533949105202.9531
2020-04-06 00:00:00-04:00,AMZN,,,
2020-04-06 00:00:00-04:00,AAPL,,,
2020-04-06 00:00:00-04:00,BIDU,,,
2020-04-07 00:00:00-04:00,GOOGL,59.12799835205078,688300032.0,40697803157.8125
2020-04-07 00:00:00-04:00,TCEHY,46.16818618774414,9410740224.0,434476806826.125
2020-04-07 00:00:00-04:00,TSLA,,,
2020-04-07 00:00:00-04:00,MSFT,,,
2020-04-07 00:00:00-04:00,META,,,
2020-04-07 00:00:00-04:00,AMD,,,
2020-04-07 00:00:00-04:00,BABA,198.0,2657509888.0,526186957824.0
2020-04-07 00:00:00-04:00,AMZN,,,
2020-04-07 00:00:00-04:00,AAPL,,,
2020-04-07 00:00:00-04:00,BIDU,,,
2020-04-08 00:00:00-04:00,GOOGL,60.349998474121094,688425024.0,41546449147.94678
2020-04-08 00:00:00-04:00,TCEHY,46.80280303955078,9653459968.0,451808985532.4922
2020-04-08 00:00:00-04:00,TSLA,,,
2020-04-08 00:00:00-04:00,MSFT,,,
2020-04-08 00:00:00-04:00,META,,,
2020-04-08 00:00:00-04:00,AMD,,,
2020-04-08 00:00:00-04:00,BABA,195.97999572753906,2677659904.0,524767776545.72266
2020-04-08 00:00:00-04:00,AMZN,,,
2020-04-08 00:00:00-04:00,AAPL,,,
2020-04-08 00:00:00-04:00,BIDU,,,
2020-04-09 00:00:00-04:00,GOOGL,60.32849884033203,688212992.0,41518856689.77344
2020-04-09 00:00:00-04:00,TCEHY,46.16818618774414,9463419904.0,436908932100.6758
2020-04-09 00:00:00-04:00,TSLA,,,
2020-04-09 00:00:00-04:00,MSFT,,,
2020-04-09 00:00:00-04:00,META,,,
2020-04-09 00:00:00-04:00,AMD,,,
2020-04-09 00:00:00-04:00,BABA,196.3699951171875,2685339904.0,527320183836.46875
2020-04-09 00:00:00-04:00,AMZN,,,
2020-04-09 00:00:00-04:00,AAPL,,,
2020-04-09 00:00:00-04:00,BIDU,,,
2020-04-14 00:00:00-04:00,GOOGL,63.26150131225586,689299968.0,43606150830.16992
2020-04-14 00:00:00-04:00,TCEHY,48.01603317260742,9684759552.0,465023735917.5586
2020-04-14 00:00:00-04:00,TSLA,,,
2020-04-14 00:00:00-04:00,MSFT,,,
2020-04-14 00:00:00-04:00,META,,,
2020-04-14 00:00:00-04:00,AMD,,,
2020-04-14 00:00:00-04:00,BABA,204.77999877929688,2661040128.0,544927794163.5
2020-04-14 00:00:00-04:00,AMZN,,,
2020-04-14 00:00:00-04:00,AAPL,,,
2020-04-14 00:00:00-04:00,BIDU,,,
2020-04-15 00:00:00-04:00,GOOGL,62.8650016784668,688364032.0,43274006027.07617
2020-04-15 00:00:00-04:00,TCEHY,47.558738708496094,9459539968.0,449883789640.6875
2020-04-15 00:00:00-04:00,TSLA,,,
2020-04-15 00:00:00-04:00,MSFT,,,
2020-04-15 00:00:00-04:00,META,,,
2020-04-15 00:00:00-04:00,AMD,,,
2020-04-15 00:00:00-04:00,BABA,208.1699981689453,2663059968.0,554369188662.3516
2020-04-15 00:00:00-04:00,AMZN,,,
2020-04-15 00:00:00-04:00,AAPL,,,
2020-04-15 00:00:00-04:00,BIDU,,,
2020-04-16 00:00:00-04:00,GOOGL,62.871498107910156,688688000.0,43298846288.94043
2020-04-16 00:00:00-04:00,TCEHY,49.565242767333984,9551720448.0,473433342850.8281
2020-04-16 00:00:00-04:00,TSLA,,,
2020-04-16 00:00:00-04:00,MSFT,,,
2020-04-16 00:00:00-04:00,META,,,
2020-04-16 00:00:00-04:00,AMD,,,
2020-04-16 00:00:00-04:00,BABA,212.66000366210938,2632000000.0,559721129638.6719
2020-04-16 00:00:00-04:00,AMZN,,,
2020-04-16 00:00:00-04:00,AAPL,,,
2020-04-16 00:00:00-04:00,BIDU,,,
2020-04-17 00:00:00-04:00,GOOGL,63.95000076293945,688924032.0,44056692372.007324
2020-04-17 00:00:00-04:00,TCEHY,48.8559684753418,9439210496.0,461161770424.6914
2020-04-17 00:00:00-04:00,TSLA,,,
2020-04-17 00:00:00-04:00,MSFT,,,
2020-04-17 00:00:00-04:00,META,,,
2020-04-17 00:00:00-04:00,AMD,,,
2020-04-17 00:00:00-04:00,BABA,209.5,2640320000.0,553147040000.0
2020-04-17 00:00:00-04:00,AMZN,,,
2020-04-17 00:00:00-04:00,AAPL,,,
2020-04-17 00:00:00-04:00,BIDU,,,
2020-04-20 00:00:00-04:00,GOOGL,63.057498931884766,688419008.0,43409980861.64917
2020-04-20 00:00:00-04:00,TCEHY,48.9586181640625,9642479616.0,472082477674.5
2020-04-20 00:00:00-04:00,TSLA,,,
2020-04-20 00:00:00-04:00,MSFT,,,
2020-04-20 00:00:00-04:00,META,,,
2020-04-20 00:00:00-04:00,AMD,,,
2020-04-20 00:00:00-04:00,BABA,212.1300048828125,2743670016.0,582014733890.9062
2020-04-20 00:00:00-04:00,AMZN,,,
2020-04-20 00:00:00-04:00,AAPL,,,
2020-04-20 00:00:00-04:00,BIDU,,,
2020-04-21 00:00:00-04:00,GOOGL,60.608001708984375,688761984.0,41744487503.35547
2020-04-21 00:00:00-04:00,TCEHY,47.66139221191406,9598879744.0,457495972273.78125
2020-04-21 00:00:00-04:00,TSLA,,,
2020-04-21 00:00:00-04:00,MSFT,,,
2020-04-21 00:00:00-04:00,META,,,
2020-04-21 00:00:00-04:00,AMD,,,
2020-04-21 00:00:00-04:00,BABA,207.33999633789062,2743670016.0,568872531069.8203
2020-04-21 00:00:00-04:00,AMZN,116.40599822998047,497809984.0,57948068116.370605
2020-04-21 00:00:00-04:00,AAPL,,,
2020-04-21 00:00:00-04:00,BIDU,,,
2020-04-22 00:00:00-04:00,GOOGL,62.920501708984375,688462016.0,43318375454.29883
2020-04-22 00:00:00-04:00,TCEHY,49.33192443847656,9667649536.0,476923756407.625
2020-04-22 00:00:00-04:00,TSLA,,,
2020-04-22 00:00:00-04:00,MSFT,,,
2020-04-22 00:00:00-04:00,META,,,
2020-04-22 00:00:00-04:00,AMD,,,
2020-04-22 00:00:00-04:00,BABA,209.9600067138672,2727040000.0,572569336708.9844
2020-04-22 00:00:00-04:00,AMZN,,,
2020-04-22 00:00:00-04:00,AAPL,,,
2020-04-22 00:00:00-04:00,BIDU,,,
2020-04-23 00:00:00-04:00,GOOGL,63.55849838256836,688587008.0,43765556234.225586
2020-04-23 00:00:00-04:00,TCEHY,48.9586181640625,9545450496.0,467332066037.625
2020-04-23 00:00:00-04:00,TSLA,,,
2020-04-23 00:00:00-04:00,MSFT,,,
2020-04-23 00:00:00-04:00,META,,,
2020-04-23 00:00:00-04:00,AMD,,,
2020-04-23 00:00:00-04:00,BABA,205.24000549316406,2711620096.0,556532923398.4141
2020-04-23 00:00:00-04:00,AMZN,,,
2020-04-23 00:00:00-04:00,AAPL,,,
2020-04-23 00:00:00-04:00,BIDU,,,
2020-04-24 00:00:00-04:00,GOOGL,63.83000183105469,688665024.0,43957489742.90332
2020-04-24 00:00:00-04:00,TCEHY,49.32258987426758,9670540288.0,476976092487.60547
2020-04-24 00:00:00-04:00,TSLA,,,
2020-04-24 00:00:00-04:00,MSFT,,,
2020-04-24 00:00:00-04:00,META,,,
2020-04-24 00:00:00-04:00,AMD,,,
2020-04-24 00:00:00-04:00,BABA,204.36000061035156,2757819904.0,563588077264.6797
2020-04-24 00:00:00-04:00,AMZN,,,
2020-04-24 00:00:00-04:00,AAPL,,,
2020-04-24 00:00:00-04:00,BIDU,,,
2020-04-27 00:00:00-04:00,GOOGL,63.542999267578125,688009984.0,43718217909.39844
2020-04-27 00:00:00-04:00,TCEHY,49.742557525634766,9477909504.0,471455458725.48047
2020-04-27 00:00:00-04:00,TSLA,,,
2020-04-27 00:00:00-04:00,MSFT,,,
2020-04-27 00:00:00-04:00,META,,,
2020-04-27 00:00:00-04:00,AMD,,,
2020-04-27 00:00:00-04:00,BABA,203.69000244140625,2682700032.0,546439176067.6406
2020-04-27 00:00:00-04:00,AMZN,,,
2020-04-27 00:00:00-04:00,AAPL,,,
2020-04-27 00:00:00-04:00,BIDU,,,
2020-04-28 00:00:00-04:00,GOOGL,61.62950134277344,688780992.0,42449229071.34082
2020-04-28 00:00:00-04:00,TCEHY,49.87321472167969,9549649920.0,476271740977.03125
2020-04-28 00:00:00-04:00,TSLA,,,
2020-04-28 00:00:00-04:00,MSFT,,,
2020-04-28 00:00:00-04:00,META,,,
2020-04-28 00:00:00-04:00,AMD,,,
2020-04-28 00:00:00-04:00,BABA,201.14999389648438,2726899968.0,548515911919.52344
2020-04-28 00:00:00-04:00,AMZN,,,
2020-04-28 00:00:00-04:00,AAPL,,,
2020-04-28 00:00:00-04:00,BIDU,,,
2020-04-29 00:00:00-04:00,GOOGL,67.10900115966797,687732992.0,46153074157.66992
2020-04-29 00:00:00-04:00,TCEHY,50.4425048828125,9621550080.0,485335086890.625
2020-04-29 00:00:00-04:00,TSLA,,,
2020-04-29 00:00:00-04:00,MSFT,,,
2020-04-29 00:00:00-04:00,META,,,
2020-04-29 00:00:00-04:00,AMD,,,
2020-04-29 00:00:00-04:00,BABA,206.6999969482422,2739330048.0,566219512561.8281
2020-04-29 00:00:00-04:00,AMZN,,,
2020-04-29 00:00:00-04:00,AAPL,,,
2020-04-29 00:00:00-04:00,BIDU,,,
2020-04-30 00:00:00-04:00,GOOGL,67.33499908447266,683796992.0,46043469830.28516
2020-04-30 00:00:00-04:00,TCEHY,49.10794448852539,9508840448.0,466959608870.6289
2020-04-30 00:00:00-04:00,TSLA,,,
2020-04-30 00:00:00-04:00,MSFT,,,
2020-04-30 00:00:00-04:00,META,,,
2020-04-30 00:00:00-04:00,AMD,,,
2020-04-30 00:00:00-04:00,BABA,202.6699981689453,2639099904.0,534866372711.34375
2020-04-30 00:00:00-04:00,AMZN,,,
2020-04-30 00:00:00-04:00,AAPL,,,
2020-04-30 00:00:00-04:00,BIDU,,,
2020-05-01 00:00:00-04:00,GOOGL,65.86599731445312,683108992.0,44993655032.55078
2020-05-01 00:00:00-04:00,TCEHY,47.64273452758789,9767560192.0,465353277209.6914
2020-05-01 00:00:00-04:00,TSLA,,,
2020-05-01 00:00:00-04:00,MSFT,168.68179321289062,7583439872.0,1279188236331.0938
2020-05-01 00:00:00-04:00,META,,,
2020-05-01 00:00:00-04:00,AMD,49.880001068115234,1171190016.0,58418959249.0459
2020-05-01 00:00:00-04:00,BABA,194.47999572753906,2691670016.0,523475973211.625
2020-05-01 00:00:00-04:00,AMZN,,,
2020-05-01 00:00:00-04:00,AAPL,,,
2020-05-01 00:00:00-04:00,BIDU,,,
2020-05-04 00:00:00-04:00,GOOGL,66.1449966430664,683459968.0,45207457289.03027
2020-05-04 00:00:00-04:00,TCEHY,48.12802505493164,10065200128.0,484418203943.28516
2020-05-04 00:00:00-04:00,TSLA,50.74599838256836,185371008.0,9406836872.143066
2020-05-04 00:00:00-04:00,MSFT,,,
2020-05-04 00:00:00-04:00,META,,,
2020-05-04 00:00:00-04:00,AMD,,,
2020-05-04 00:00:00-04:00,BABA,191.14999389648438,2804239872.0,536030434417.0781
2020-05-04 00:00:00-04:00,AMZN,115.79949951171875,498524992.0,57728944567.68359
2020-05-04 00:00:00-04:00,AAPL,,,
2020-05-04 00:00:00-04:00,BIDU,,,
2020-05-05 00:00:00-04:00,GOOGL,67.45099639892578,683611008.0,46110243638.87402
2020-05-05 00:00:00-04:00,TCEHY,48.6879768371582,9557279744.0,465324614802.1133
2020-05-05 00:00:00-04:00,TSLA,,,
2020-05-05 00:00:00-04:00,MSFT,,,
2020-05-05 00:00:00-04:00,META,,,
2020-05-05 00:00:00-04:00,AMD,,,
2020-05-05 00:00:00-04:00,BABA,195.02000427246094,2747310080.0,535780423539.375
2020-05-05 00:00:00-04:00,AMZN,115.88999938964844,498776000.0,57803150335.57129
2020-05-05 00:00:00-04:00,AAPL,72.6451187133789,4334329856.0,314867906932.0625
2020-05-05 00:00:00-04:00,BIDU,,,
2020-05-06 00:00:00-04:00,GOOGL,67.27149963378906,683140992.0,45955918993.1543
2020-05-06 00:00:00-04:00,TCEHY,49.05195236206055,9587909632.0,470305686520.60547
2020-05-06 00:00:00-04:00,TSLA,,,
2020-05-06 00:00:00-04:00,MSFT,,,
2020-05-06 00:00:00-04:00,META,,,
2020-05-06 00:00:00-04:00,AMD,,,
2020-05-06 00:00:00-04:00,BABA,195.1699981689453,2747310080.0,536192503283.125
2020-05-06 00:00:00-04:00,AMZN,,,
2020-05-06 00:00:00-04:00,AAPL,,,
2020-05-06 00:00:00-04:00,BIDU,,,
2020-05-07 00:00:00-04:00,GOOGL,68.46399688720703,683086976.0,46766864598.555664
2020-05-07 00:00:00-04:00,TCEHY,49.229270935058594,9610829824.0,473134145316.4375
2020-05-07 00:00:00-04:00,TSLA,,,
2020-05-07 00:00:00-04:00,MSFT,,,
2020-05-07 00:00:00-04:00,META,,,
2020-05-07 00:00:00-04:00,AMD,,,
2020-05-07 00:00:00-04:00,BABA,196.49000549316406,2745799936.0,539522244507.76953
2020-05-07 00:00:00-04:00,AMZN,,,
2020-05-07 00:00:00-04:00,AAPL,,,
2020-05-07 00:00:00-04:00,BIDU,,,
2020-05-08 00:00:00-04:00,GOOGL,69.21700286865234,683425024.0,47304631846.7168
2020-05-08 00:00:00-04:00,TCEHY,50.92779541015625,9511870464.0,484418592958.5
2020-05-08 00:00:00-04:00,TSLA,,,
2020-05-08 00:00:00-04:00,MSFT,,,
2020-05-08 00:00:00-04:00,META,,,
2020-05-08 00:00:00-04:00,AMD,,,
2020-05-08 00:00:00-04:00,BABA,201.19000244140625,2683980032.0,539989949190.7656
2020-05-08 00:00:00-04:00,AMZN,,,
2020-05-08 00:00:00-04:00,AAPL,,,
2020-05-08 00:00:00-04:00,BIDU,,,
2020-05-12 00:00:00-04:00,GOOGL,68.75900268554688,682540992.0,46930837901.92383
2020-05-12 00:00:00-04:00,TCEHY,51.65573501586914,9580380160.0,494881578896.25
2020-05-12 00:00:00-04:00,TSLA,,,
2020-05-12 00:00:00-04:00,MSFT,,,
2020-05-12 00:00:00-04:00,META,,,
2020-05-12 00:00:00-04:00,AMD,,,
2020-05-12 00:00:00-04:00,BABA,200.30999755859375,2678390016.0,536508297565.9219
2020-05-12 00:00:00-04:00,AMZN,,,
2020-05-12 00:00:00-04:00,AAPL,,,
2020-05-12 00:00:00-04:00,BIDU,,,
2020-05-13 00:00:00-04:00,GOOGL,67.41649627685547,682756992.0,46029084209.16504
2020-05-13 00:00:00-04:00,TCEHY,53.970211029052734,9597299712.0,517968290765.70703
2020-05-13 00:00:00-04:00,TSLA,,,
2020-05-13 00:00:00-04:00,MSFT,,,
2020-05-13 00:00:00-04:00,META,,,
2020-05-13 00:00:00-04:00,AMD,,,
2020-05-13 00:00:00-04:00,BABA,199.4600067138672,2760630016.0,550635281525.8633
2020-05-13 00:00:00-04:00,AMZN,,,
2020-05-13 00:00:00-04:00,AAPL,,,
2020-05-13 00:00:00-04:00,BIDU,,,
2020-05-14 00:00:00-04:00,GOOGL,67.84300231933594,682870016.0,46327952079.29297
2020-05-14 00:00:00-04:00,TCEHY,52.402801513671875,9155359744.0,479766499451.09375
2020-05-14 00:00:00-04:00,TSLA,,,
2020-05-14 00:00:00-04:00,MSFT,,,
2020-05-14 00:00:00-04:00,META,,,
2020-05-14 00:00:00-04:00,AMD,,,
2020-05-14 00:00:00-04:00,BABA,201.3000030517578,2725040128.0,548550586082.5625
2020-05-14 00:00:00-04:00,AMZN,,,
2020-05-14 00:00:00-04:00,AAPL,,,
2020-05-14 00:00:00-04:00,BIDU,,,
2020-05-15 00:00:00-04:00,GOOGL,68.65299987792969,682438976.0,46851482936.02246
2020-05-15 00:00:00-04:00,TCEHY,50.540626525878906,9476190208.0,478932590190.71875
2020-05-15 00:00:00-04:00,TSLA,,,
2020-05-15 00:00:00-04:00,MSFT,,,
2020-05-15 00:00:00-04:00,META,,,
2020-05-15 00:00:00-04:00,AMD,,,
2020-05-15 00:00:00-04:00,BABA,203.67999267578125,2675269888.0,544898951193.5781
2020-05-15 00:00:00-04:00,AMZN,,,
2020-05-15 00:00:00-04:00,AAPL,,,
2020-05-15 00:00:00-04:00,BIDU,,,
2020-05-18 00:00:00-04:00,GOOGL,69.25900268554688,682652032.0,47279798917.58203
2020-05-18 00:00:00-04:00,TCEHY,52.122074127197266,9610489856.0,500918664673.1094
2020-05-18 00:00:00-04:00,TSLA,,,
2020-05-18 00:00:00-04:00,MSFT,,,
2020-05-18 00:00:00-04:00,META,,,
2020-05-18 00:00:00-04:00,AMD,,,
2020-05-18 00:00:00-04:00,BABA,215.27999877929688,2676529920.0,576203357910.3516
2020-05-18 00:00:00-04:00,AMZN,,,
2020-05-18 00:00:00-04:00,AAPL,,,
2020-05-18 00:00:00-04:00,BIDU,,,
2020-05-19 00:00:00-04:00,GOOGL,68.72000122070312,682318976.0,46888960863.62891
2020-05-19 00:00:00-04:00,TCEHY,51.841346740722656,9359200256.0,485193545687.15625
2020-05-19 00:00:00-04:00,TSLA,,,
2020-05-19 00:00:00-04:00,MSFT,,,
2020-05-19 00:00:00-04:00,META,,,
2020-05-19 00:00:00-04:00,AMD,,,
2020-05-19 00:00:00-04:00,BABA,217.1999969482422,2610889984.0,567085296556.9961
2020-05-19 00:00:00-04:00,AMZN,,,
2020-05-19 00:00:00-04:00,AAPL,,,
2020-05-19 00:00:00-04:00,BIDU,,,
2020-05-20 00:00:00-04:00,GOOGL,70.45800018310547,682396032.0,48080259747.606445
2020-05-20 00:00:00-04:00,TCEHY,52.98297119140625,9565349888.0,506800657551.625
2020-05-20 00:00:00-04:00,TSLA,,,
2020-05-20 00:00:00-04:00,MSFT,,,
2020-05-20 00:00:00-04:00,META,,,
2020-05-20 00:00:00-04:00,AMD,,,
2020-05-20 00:00:00-04:00,BABA,216.7899932861328,2674429952.0,579789651338.3125
2020-05-20 00:00:00-04:00,AMZN,,,
2020-05-20 00:00:00-04:00,AAPL,,,
2020-05-20 00:00:00-04:00,BIDU,,,
2020-05-21 00:00:00-04:00,GOOGL,70.3375015258789,665564032.0,46814111116.37012
2020-05-21 00:00:00-04:00,TCEHY,51.60740280151367,9359240192.0,483006078504.66016
2020-05-21 00:00:00-04:00,TSLA,,,
2020-05-21 00:00:00-04:00,MSFT,177.73651123046875,7500519936.0,1333116245839.2188
2020-05-21 00:00:00-04:00,META,,,
2020-05-21 00:00:00-04:00,AMD,54.650001525878906,1152080000.0,62961173757.93457
2020-05-21 00:00:00-04:00,BABA,212.16000366210938,2679490048.0,568480618396.2656
2020-05-21 00:00:00-04:00,AMZN,122.33699798583984,489070016.0,59831357562.32666
2020-05-21 00:00:00-04:00,AAPL,,,
2020-05-21 00:00:00-04:00,BIDU,110.02999877929688,349768000.0,38484972613.03711
2020-05-22 00:00:00-04:00,GOOGL,70.66200256347656,681676032.0,48168593520.64453
2020-05-22 00:00:00-04:00,TCEHY,49.29606246948242,9685810176.0,477472303503.64453
2020-05-22 00:00:00-04:00,TSLA,,,
2020-05-22 00:00:00-04:00,MSFT,177.81410217285156,7583439872.0,1348442552221.4844
2020-05-22 00:00:00-04:00,META,,,
2020-05-22 00:00:00-04:00,AMD,55.16999816894531,1171190016.0,64614551038.20703
2020-05-22 00:00:00-04:00,BABA,199.6999969482422,2691290112.0,537450627153.2344
2020-05-22 00:00:00-04:00,AMZN,121.84400177001953,498776000.0,60772863826.84326
2020-05-22 00:00:00-04:00,AAPL,,,
2020-05-22 00:00:00-04:00,BIDU,103.31999969482422,344665984.0,35610889361.69629
2020-05-27 00:00:00-04:00,GOOGL,71.01399993896484,681590976.0,48402501528.06299
2020-05-27 00:00:00-04:00,TCEHY,50.13825988769531,9720200192.0,487353923386.9219
2020-05-27 00:00:00-04:00,TSLA,,,
2020-05-27 00:00:00-04:00,MSFT,,,
2020-05-27 00:00:00-04:00,META,,,
2020-05-27 00:00:00-04:00,AMD,,,
2020-05-27 00:00:00-04:00,BABA,201.17999267578125,2757639936.0,554781982126.9219
2020-05-27 00:00:00-04:00,AMZN,,,
2020-05-27 00:00:00-04:00,AAPL,,,
2020-05-27 00:00:00-04:00,BIDU,,,
2020-05-28 00:00:00-04:00,GOOGL,70.91200256347656,682043008.0,48365035531.697266
2020-05-28 00:00:00-04:00,TCEHY,48.8936882019043,9655919616.0,472113523007.35547
2020-05-28 00:00:00-04:00,TSLA,,,
2020-05-28 00:00:00-04:00,MSFT,,,
2020-05-28 00:00:00-04:00,META,,,
2020-05-28 00:00:00-04:00,AMD,,,
2020-05-28 00:00:00-04:00,BABA,199.49000549316406,2714639872.0,541543522977.2422
2020-05-28 00:00:00-04:00,AMZN,,,
2020-05-28 00:00:00-04:00,AAPL,,,
2020-05-28 00:00:00-04:00,BIDU,,,
2020-05-29 00:00:00-04:00,GOOGL,71.6760025024414,682262016.0,48901813966.13672
2020-05-29 00:00:00-04:00,TCEHY,50.830718994140625,9624659968.0,489228386247.5625
2020-05-29 00:00:00-04:00,TSLA,,,
2020-05-29 00:00:00-04:00,MSFT,,,
2020-05-29 00:00:00-04:00,META,,,
2020-05-29 00:00:00-04:00,AMD,,,
2020-05-29 00:00:00-04:00,BABA,207.38999938964844,2684740096.0,556788246870.8047
2020-05-29 00:00:00-04:00,AMZN,,,
2020-05-29 00:00:00-04:00,AAPL,,,
2020-05-29 00:00:00-04:00,BIDU,,,
2020-06-01 00:00:00-04:00,GOOGL,71.74349975585938,681542016.0,48896209458.50391
2020-06-01 00:00:00-04:00,TCEHY,51.63547897338867,9307780096.0,480611683435.9336
2020-06-01 00:00:00-04:00,TSLA,,,
2020-06-01 00:00:00-04:00,MSFT,,,
2020-06-01 00:00:00-04:00,META,,,
2020-06-01 00:00:00-04:00,AMD,,,
2020-06-01 00:00:00-04:00,BABA,206.57000732421875,2593400064.0,535718670215.1094
2020-06-01 00:00:00-04:00,AMZN,,,
2020-06-01 00:00:00-04:00,AAPL,,,
2020-06-01 00:00:00-04:00,BIDU,,,
2020-06-02 00:00:00-04:00,GOOGL,72.1155014038086,681905984.0,49175991946.41748
2020-06-02 00:00:00-04:00,TCEHY,52.73967742919922,9578590208.0,505171757796.40625
2020-06-02 00:00:00-04:00,TSLA,58.770668029785156,185475008.0,10900490122.989746
2020-06-02 00:00:00-04:00,MSFT,,,
2020-06-02 00:00:00-04:00,META,,,
2020-06-02 00:00:00-04:00,AMD,,,
2020-06-02 00:00:00-04:00,BABA,214.3300018310547,2717509888.0,582443899270.9492
2020-06-02 00:00:00-04:00,AMZN,,,
2020-06-02 00:00:00-04:00,AAPL,,,
2020-06-02 00:00:00-04:00,BIDU,,,
2020-06-04 00:00:00-04:00,GOOGL,70.71499633789062,681950016.0,48224092884.06445
2020-06-04 00:00:00-04:00,TCEHY,51.953636169433594,9471519744.0,492079890751.3828
2020-06-04 00:00:00-04:00,TSLA,,,
2020-06-04 00:00:00-04:00,MSFT,,,
2020-06-04 00:00:00-04:00,META,,,
2020-06-04 00:00:00-04:00,AMD,,,
2020-06-04 00:00:00-04:00,BABA,218.0399932861328,2654789888.0,578850369355.6133
2020-06-04 00:00:00-04:00,AMZN,,,
2020-06-04 00:00:00-04:00,AAPL,,,
2020-06-04 00:00:00-04:00,BIDU,,,
2020-06-05 00:00:00-04:00,GOOGL,72.0009994506836,682115968.0,49113031437.27051
2020-06-05 00:00:00-04:00,TCEHY,52.402801513671875,9656779776.0,506042313862.96875
2020-06-05 00:00:00-04:00,TSLA,,,
2020-06-05 00:00:00-04:00,MSFT,,,
2020-06-05 00:00:00-04:00,META,,,
2020-06-05 00:00:00-04:00,AMD,,,
2020-06-05 00:00:00-04:00,BABA,219.5500030517578,2679680000.0,588323752177.7344
2020-06-05 00:00:00-04:00,AMZN,,,
2020-06-05 00:00:00-04:00,AAPL,,,
2020-06-05 00:00:00-04:00,BIDU,,,
2020-06-08 00:00:00-04:00,GOOGL,72.4020004272461,682240000.0,49395540771.484375
2020-06-08 00:00:00-04:00,TCEHY,52.19693374633789,9556280320.0,498808530724.47266
2020-06-08 00:00:00-04:00,TSLA,,,
2020-06-08 00:00:00-04:00,MSFT,,,
2020-06-08 00:00:00-04:00,META,,,
2020-06-08 00:00:00-04:00,AMD,,,
2020-06-08 00:00:00-04:00,BABA,219.0,2676349952.0,586120639488.0
2020-06-08 00:00:00-04:00,AMZN,,,
2020-06-08 00:00:00-04:00,AAPL,,,
2020-06-08 00:00:00-04:00,BIDU,,,
2020-06-09 00:00:00-04:00,GOOGL,72.60399627685547,682288000.0,49536835411.743164
2020-06-09 00:00:00-04:00,TCEHY,52.38408660888672,9501039616.0,497703282119.0078
2020-06-09 00:00:00-04:00,TSLA,,,
2020-06-09 00:00:00-04:00,MSFT,,,
2020-06-09 00:00:00-04:00,META,,,
2020-06-09 00:00:00-04:00,AMD,,,
2020-06-09 00:00:00-04:00,BABA,220.72000122070312,2685750016.0,592798746810.0234
2020-06-09 00:00:00-04:00,AMZN,,,
2020-06-09 00:00:00-04:00,AAPL,,,
2020-06-09 00:00:00-04:00,BIDU,,,
2020-06-10 00:00:00-04:00,GOOGL,73.23500061035156,683564992.0,50060882606.33496
2020-06-10 00:00:00-04:00,TCEHY,54.264976501464844,9548909568.0,518171353322.1328
2020-06-10 00:00:00-04:00,TSLA,,,
2020-06-10 00:00:00-04:00,MSFT,,,
2020-06-10 00:00:00-04:00,META,,,
2020-06-10 00:00:00-04:00,AMD,,,
2020-06-10 00:00:00-04:00,BABA,223.67999267578125,2664120064.0,595910356402.9219
2020-06-10 00:00:00-04:00,AMZN,,,
2020-06-10 00:00:00-04:00,AAPL,,,
2020-06-10 00:00:00-04:00,BIDU,,,
